0,0,0.064981949,0.115523466,0.111913357,0.014440433,0.028880866,0.158844765,0.007220217,0.007220217,0.014440433,7.682142857,19.78571429,0.614545455,0,0.007220217,0.010830325,0.007220217,0.003610108,0.032490975,0,0,0,0,0.108303249,0.057761733,0.444043321,0.176895307,0.007220217,2
0.005952381,0,0.077380952,0.071428571,0.125,0.017857143,0.035714286,0.220238095,0.023809524,0.017857143,0.005952381,8.227777778,18.66666667,0.75,0,0.011904762,0,0.005952381,0,0.035714286,0,0,0,0.011904762,0.244047619,0.041666667,0.333333333,0.19047619,0.005952381,2
0.002926829,0.00195122,0.08195122,0.096585366,0.117073171,0.054634146,0.023414634,0.136585366,0.005853659,0.002926829,0.010731707,6.320056476,17.67241379,0.525024534,0.004878049,0.004878049,0.002926829,0.00195122,0.002926829,0.03902439,0.00195122,0.00195122,0.006829268,0.014634146,0.097560976,0.020487805,0.513170732,0.108292683,0.007804878,1
0,0,0.066115702,0.090909091,0.140495868,0.033057851,0.049586777,0.210743802,0.041322314,0.020661157,0.024793388,7.960714286,17.28571429,0.685950413,0.008264463,0.024793388,0.004132231,0.004132231,0,0.053719008,0,0,0,0.004132231,0.148760331,0.037190083,0.359504132,0.17768595,0.004132231,2
0,0,0.039772727,0.0625,0.176136364,0.022727273,0.085227273,0.284090909,0.011363636,0.022727273,0.005681818,7.460606061,16,0.676136364,0.011363636,0.011363636,0.005681818,0.011363636,0,0.034090909,0,0,0,0,0.181818182,0.022727273,0.431818182,0.1875,0.011363636,2
0.006097561,0,0.024390244,0.085365854,0.115853659,0.006097561,0.042682927,0.353658537,0.006097561,0.018292683,0.012195122,5.770238095,11.71428571,0.682926829,0.006097561,0,0,0.006097561,0,0.042682927,0,0.006097561,0,0,0.152439024,0.036585366,0.481707317,0.225609756,0.012195122,2
0.014608234,0.013280212,0.120849934,0.141434263,0.075697211,0.051792829,0.009296149,0.071713147,0.002656042,0.014608234,0.007304117,4.032588673,9.290123457,0.482023968,0.014608234,0.001992032,0.005312085,0.014608234,0,0.01062417,0.000664011,0.000664011,0.003984064,0.015272244,0.068393094,0.052456839,0.598937583,0.053784861,0.033864542,1
0.001165501,0,0.079254079,0.072261072,0.10955711,0.061771562,0.032634033,0.146853147,0.016317016,0.004662005,0.011655012,6.762633625,17.51020408,0.562352941,0.01048951,0.016317016,0.002331002,0,0.001165501,0.040792541,0.001165501,0,0.004662005,0.018648019,0.107226107,0.027972028,0.51981352,0.111888112,0.001165501,1
0.000849618,0,0.077315208,0.059473237,0.130841121,0.052676296,0.055225149,0.179269329,0.005947324,0.004248088,0.004248088,8.730989583,18.390625,0.510043668,0.005947324,0.004248088,0.006796941,0,0,0.06202209,0.000849618,0,0.004248088,0.016992353,0.08411215,0.038232795,0.414613424,0.203058624,0.001699235,2
0,0,0.053191489,0.090425532,0.170212766,0.021276596,0.117021277,0.265957447,0.021276596,0.021276596,0.010638298,5.985648148,15.66666667,0.670212766,0,0.015957447,0.010638298,0,0,0.122340426,0,0,0,0,0.212765957,0.005319149,0.436170213,0.292553191,0,2
0.001005025,0.001005025,0.052261307,0.079396985,0.108542714,0.038190955,0.044221106,0.16281407,0.008040201,0.004020101,0.008040201,7.324022109,17.76785714,0.529949239,0.00201005,0.006030151,0.006030151,0.001005025,0,0.054271357,0.001005025,0.001005025,0,0.014070352,0.116582915,0.03919598,0.513567839,0.128643216,0.001005025,2
0,0.009950249,0.106467662,0.068656716,0.092537313,0.056716418,0.023880597,0.124378109,0.005970149,0.005970149,0.005970149,6.396817766,19.32692308,0.466666667,0.007960199,0.004975124,0.004975124,0.000995025,0.000995025,0.066666667,0.00199005,0.004975124,0.00199005,0.009950249,0.089552239,0.03681592,0.47761194,0.11641791,0.0039801,1
0.004464286,0,0.040178571,0.084821429,0.196428571,0.022321429,0.017857143,0.254464286,0.004464286,0.013392857,0.004464286,9.262142857,22.4,0.693693694,0,0.004464286,0.008928571,0.008928571,0,0.058035714,0,0,0,0.004464286,0.120535714,0.022321429,0.441964286,0.227678571,0.008928571,2
0.010895884,0,0.092009685,0.066585956,0.144067797,0.037530266,0.016949153,0.129539952,0.010895884,0.006053269,0.010895884,6.018886744,22.32432432,0.576732673,0.00968523,0.010895884,0.007263923,0,0.002421308,0.033898305,0,0.002421308,0.006053269,0.014527845,0.070217918,0.024213075,0.565375303,0.112590799,0.002421308,1
0,0,0.071111111,0.075555556,0.097777778,0.008888889,0.04,0.213333333,0,0,0.004444444,9.571794872,17.30769231,0.762790698,0.004444444,0,0.004444444,0.013333333,0,0.004444444,0,0,0,0,0.106666667,0.013333333,0.573333333,0.128888889,0.013333333,2
0,0,0.051136364,0.079545455,0.153409091,0.028409091,0.028409091,0.227272727,0,0.005681818,0.011363636,8.138888889,19.55555556,0.755681818,0.005681818,0,0.017045455,0.011363636,0,0.051136364,0,0,0,0,0.119318182,0.045454545,0.4375,0.147727273,0.011363636,2
0.007352941,0,0.077205882,0.091911765,0.150735294,0.033088235,0.025735294,0.194852941,0.007352941,0,0.011029412,5.852941176,16,0.650735294,0,0.003676471,0.003676471,0.003676471,0,0.040441176,0,0,0,0.003676471,0.110294118,0.033088235,0.411764706,0.194852941,0.003676471,2
0.001285347,0,0.064267352,0.060411311,0.129820051,0.057840617,0.032133676,0.174807198,0.015424165,0.002570694,0.006426735,7.198214286,21.61111111,0.518617021,0.008997429,0.01285347,0.010282776,0.001285347,0,0.060411311,0,0.005141388,0.003856041,0.015424165,0.110539846,0.032133676,0.491002571,0.140102828,0,1
0.055955679,0.005540166,0.163434903,0.127423823,0.073130194,0.048199446,0.019944598,0.094736842,0.007756233,0.016066482,0.019390582,4.997626341,15.42735043,0.454242928,0.011634349,0.00498615,0.001108033,0.005540166,0.000554017,0.014404432,0.000554017,0,0.003878116,0.013296399,0.067036011,0.059833795,0.473130194,0.069806094,0.027700831,1
0.012304251,0.002237136,0.109619687,0.080536913,0.120805369,0.053691275,0.016778523,0.099552573,0.006711409,0.006711409,0.01901566,4.847559908,14.6557377,0.645977011,0.005592841,0.006711409,0.003355705,0.007829978,0,0.022371365,0.001118568,0.002237136,0.005592841,0.01901566,0.086129754,0.025727069,0.585011186,0.11409396,0.008948546,1
0,0,0.063492063,0.095238095,0.134920635,0.03968254,0.03968254,0.214285714,0.007936508,0,0.015873016,7.1,12.6,0.841269841,0,0.007936508,0,0.007936508,0,0.047619048,0,0,0,0.007936508,0.111111111,0.047619048,0.452380952,0.206349206,0.007936508,2
0,0,0.024793388,0.074380165,0.157024793,0.008264463,0.033057851,0.198347107,0.008264463,0,0,5.448717949,9.307692308,0.798319328,0,0.008264463,0.008264463,0.008264463,0,0.082644628,0,0,0,0,0.140495868,0.041322314,0.570247934,0.198347107,0.008264463,2
0.019685039,0,0.090551181,0.078740157,0.12992126,0.066929134,0.023622047,0.106299213,0.003937008,0.015748031,0.003937008,5.317410714,15.875,0.673228346,0,0.003937008,0.003937008,0.003937008,0.003937008,0.043307087,0,0.003937008,0.007874016,0,0.098425197,0.027559055,0.476377953,0.118110236,0.007874016,1
0,0,0.035532995,0.081218274,0.040609137,0.035532995,0.010152284,0.197969543,0.005076142,0,0.005076142,7.714285714,14.07142857,0.635416667,0.005076142,0,0,0.010152284,0,0.035532995,0,0,0,0,0.101522843,0.040609137,0.52284264,0.055837563,0.010152284,2
0.020378457,0,0.141193595,0.08588064,0.170305677,0.041484716,0.0356623,0.173216885,0.015283843,0.00363901,0.014556041,6.255185118,28.04081633,0.506550218,0.011644833,0.013828239,0.015283843,0.000727802,0.001455604,0.024745269,0.001455604,0,0.002183406,0.006550218,0.093886463,0.03202329,0.486899563,0.168850073,0.00727802,1
0.008097166,0.004048583,0.101214575,0.08097166,0.101214575,0.044534413,0.024291498,0.101214575,0,0.008097166,0.012145749,5.027777778,13.72222222,0.666666667,0.004048583,0,0,0.004048583,0.004048583,0.020242915,0,0,0,0.020242915,0.097165992,0.036437247,0.429149798,0.141700405,0.012145749,1
0,0,0.066964286,0.075892857,0.142857143,0.004464286,0.035714286,0.183035714,0.013392857,0,0.004464286,8.570238095,16,0.684684685,0.013392857,0.008928571,0.004464286,0.013392857,0,0.089285714,0,0,0,0.004464286,0.142857143,0.022321429,0.486607143,0.174107143,0.013392857,2
0.046854083,0,0.152610442,0.101740295,0.095046854,0.050870147,0.024096386,0.109772423,0.017402945,0.008032129,0.012048193,6.028927203,12.87931034,0.520805369,0,0.016064257,0,0,0.001338688,0.026773762,0.001338688,0,0.004016064,0.017402945,0.082998661,0.03480589,0.420348059,0.085676037,0.004016064,1
0,0,0.049295775,0.056338028,0.126760563,0.042253521,0.084507042,0.183098592,0.007042254,0.007042254,0.007042254,6.638888889,15.77777778,0.784172662,0,0.007042254,0,0,0,0.077464789,0,0.007042254,0,0.007042254,0.126760563,0.021126761,0.478873239,0.161971831,0,2
0,0,0.070422535,0.084507042,0.122065728,0.014084507,0.03286385,0.164319249,0.014084507,0.009389671,0.004694836,8.064102564,16.38461538,0.731707317,0,0.004694836,0,0.009389671,0,0.03286385,0,0,0,0.009389671,0.112676056,0.046948357,0.511737089,0.131455399,0.014084507,2
0,0,0.026986507,0.062968516,0.112443778,0.016491754,0.049475262,0.214392804,0.028485757,0.00149925,0.002998501,9.310561661,17.1025641,0.5168,0,0.013493253,0.00149925,0,0.00149925,0.035982009,0,0,0,0.00149925,0.133433283,0.023988006,0.545727136,0.127436282,0,2
0,0,0.090277778,0.083333333,0.083333333,0.020833333,0.03125,0.246527778,0.013888889,0.003472222,0.013888889,8.433333333,19.2,0.674825175,0.003472222,0.013888889,0,0.003472222,0,0.048611111,0,0,0.003472222,0.006944444,0.166666667,0.065972222,0.40625,0.107638889,0.003472222,2
0,0,0.083333333,0.1,0.116666667,0.05,0.016666667,0.127777778,0,0.005555556,0,10.27395833,22.5,0.764044944,0.005555556,0,0.005555556,0.005555556,0,0.016666667,0,0,0.005555556,0.011111111,0.061111111,0.038888889,0.594444444,0.116666667,0.005555556,1
0.004331683,0,0.110148515,0.082920792,0.127475248,0.061881188,0.021658416,0.15779703,0.006188119,0.004331683,0.00990099,6.735373677,13.46666667,0.493796526,0.003712871,0.004331683,0.005569307,0.002475248,0.003094059,0.05259901,0.000618812,0.001237624,0.009282178,0.009282178,0.092821782,0.033415842,0.446163366,0.149133663,0.004950495,1
0,0,0.012195122,0.109756098,0.146341463,0.012195122,0.06097561,0.158536585,0,0.012195122,0.012195122,6.888888889,13.66666667,0.841463415,0.012195122,0,0.024390244,0,0,0.048780488,0,0,0,0,0.085365854,0.012195122,0.536585366,0.207317073,0,2
0,0,0.01744186,0.069767442,0.168604651,0.011627907,0.034883721,0.313953488,0.023255814,0.01744186,0.005813953,8.63,17.2,0.75,0,0.023255814,0.023255814,0.005813953,0,0.040697674,0,0,0,0.005813953,0.11627907,0.029069767,0.401162791,0.191860465,0.005813953,2
0,0,0.057591623,0.094240838,0.09947644,0.020942408,0.020942408,0.115183246,0.005235602,0,0.010471204,8.615384615,14.69230769,0.657754011,0,0,0,0.005235602,0,0.041884817,0,0,0,0.015706806,0.120418848,0.031413613,0.42408377,0.162303665,0.005235602,2
0,0,0.020325203,0.069105691,0.048780488,0.006097561,0.012195122,0.140243902,0.008130081,0.004065041,0,11.13793103,16.96551724,0.369098712,0,0.008130081,0,0,0,0.018292683,0,0,0,0.004065041,0.081300813,0.016260163,0.605691057,0.089430894,0,2
0.032967033,0,0.065934066,0.087912088,0.153846154,0.021978022,0.076923077,0.197802198,0.032967033,0,0.021978022,7.833333333,15.16666667,0.758241758,0,0.021978022,0.010989011,0,0,0.054945055,0,0,0.010989011,0,0.164835165,0.032967033,0.373626374,0.241758242,0.043956044,2
0,0,0.084070796,0.092920354,0.075221239,0.026548673,0.092920354,0.194690265,0.022123894,0.022123894,0.004424779,5.333333333,10.66666667,0.644144144,0,0.008849558,0,0.004424779,0,0.039823009,0,0,0,0.004424779,0.10619469,0.026548673,0.482300885,0.146017699,0.004424779,2
0.0125,0,0.0875,0.05,0.2,0.0125,0,0.1875,0.025,0.025,0,9.55,16,0.753246753,0,0.025,0.0125,0.0125,0,0.0375,0,0,0,0.0125,0.05,0.025,0.4875,0.1625,0.025,2
0,0,0.050666667,0.069333333,0.144,0.026666667,0.048,0.170666667,0.045333333,0.008,0.008,7.74691358,13.88888889,0.593495935,0.002666667,0.032,0.002666667,0,0,0.066666667,0,0,0.002666667,0.002666667,0.12,0.032,0.44,0.16,0,2
0,0,0.101265823,0.071729958,0.122362869,0.029535865,0.021097046,0.194092827,0.021097046,0.012658228,0.004219409,8.007575758,21.54545455,0.713080169,0,0.012658228,0.004219409,0.004219409,0.004219409,0.042194093,0,0,0,0.008438819,0.139240506,0.029535865,0.400843882,0.122362869,0.004219409,2
0,0,0.054187192,0.068965517,0.162561576,0.049261084,0.024630542,0.221674877,0.024630542,0,0.004926108,11.04166667,25.375,0.781094527,0.004926108,0.009852217,0.004926108,0,0,0.039408867,0,0,0.004926108,0.009852217,0.123152709,0.019704433,0.438423645,0.162561576,0,2
0,0,0.087591241,0.04379562,0.182481752,0.051094891,0.02919708,0.153284672,0.065693431,0.02919708,0.00729927,8.311111111,15.22222222,0.762962963,0.00729927,0.058394161,0.02189781,0.00729927,0,0.03649635,0,0,0,0.00729927,0.116788321,0.04379562,0.372262774,0.145985401,0,2
0,0,0.073394495,0.091743119,0.096330275,0.04587156,0.02293578,0.174311927,0.013761468,0.013761468,0.004587156,6.028388278,16.69230769,0.712264151,0.004587156,0.009174312,0,0,0,0.032110092,0,0,0,0.004587156,0.082568807,0.02293578,0.536697248,0.123853211,0,2
0,0,0.04312115,0.069815195,0.1724846,0.008213552,0.04312115,0.238193018,0.012320329,0.002053388,0.002053388,7.678735632,16.79310345,0.652977413,0.002053388,0.008213552,0.008213552,0,0,0.067761807,0,0.002053388,0,0.004106776,0.168377823,0.030800821,0.443531828,0.234086242,0,2
0.007556675,0,0.068010076,0.078085642,0.146095718,0.04534005,0.022670025,0.186397985,0.01511335,0.005037783,0.012594458,8.291333333,15.88,0.709923664,0.005037783,0.01511335,0.007556675,0,0.010075567,0.0302267,0,0,0,0.002518892,0.123425693,0.025188917,0.471032746,0.16372796,0.005037783,2
0,0,0.104477612,0.082089552,0.156716418,0.059701493,0.029850746,0.194029851,0.02238806,0,0.014925373,7.928571429,19.14285714,0.746268657,0.007462687,0.014925373,0.007462687,0,0,0.074626866,0,0,0,0.007462687,0.141791045,0.052238806,0.373134328,0.186567164,0,2
0,0,0.029069767,0.069767442,0.104651163,0.029069767,0.093023256,0.174418605,0.005813953,0,0.005813953,10.09583333,21.5,0.685897436,0,0,0,0,0.005813953,0.005813953,0,0,0,0,0.145348837,0.005813953,0.529069767,0.180232558,0,2
0.011494253,0,0.08045977,0.122605364,0.122605364,0.022988506,0.01532567,0.199233716,0.034482759,0.007662835,0.007662835,7.453472222,10.875,0.590733591,0,0.011494253,0,0,0,0.01532567,0,0,0.007662835,0.007662835,0.103448276,0.042145594,0.448275862,0.168582375,0.007662835,2
0.017751479,0,0.106508876,0.094674556,0.142011834,0.047337278,0.053254438,0.218934911,0.00591716,0.017751479,0.01183432,5.53,16.9,0.760479042,0,0.00591716,0,0,0.00591716,0.059171598,0,0,0.00591716,0.00591716,0.159763314,0.065088757,0.384615385,0.183431953,0.017751479,1
0,0,0.039735099,0.066225166,0.145695364,0.013245033,0.039735099,0.284768212,0.033112583,0.006622517,0.006622517,10.96296296,16.77777778,0.776223776,0,0.01986755,0,0,0.006622517,0.059602649,0,0,0,0,0.059602649,0.039735099,0.490066225,0.165562914,0,2
0,0,0.0375,0.058333333,0.133333333,0.016666667,0.1,0.2375,0.0125,0.0125,0.004166667,8.709375,30,0.5875,0.0125,0.008333333,0.004166667,0,0,0.0625,0,0,0,0,0.1875,0.020833333,0.35,0.275,0,2
0,0,0.08,0.116363636,0.123636364,0.036363636,0.010909091,0.152727273,0.003636364,0.025454545,0.007272727,8.051111111,18.33333333,0.706959707,0.003636364,0.003636364,0.007272727,0,0,0.04,0,0,0,0.003636364,0.087272727,0.043636364,0.450909091,0.12,0,2
0,0,0.056818182,0.113636364,0.090909091,0,0.022727273,0.181818182,0.011363636,0.022727273,0.022727273,6.833333333,29.33333333,0.761904762,0,0.011363636,0,0,0,0.034090909,0,0,0,0.011363636,0.102272727,0.068181818,0.522727273,0.102272727,0,2
0,0,0.037190083,0.037190083,0.123966942,0.008264463,0.020661157,0.194214876,0.008264463,0,0.008264463,2.476330532,7.117647059,0.693277311,0.020661157,0.004132231,0.004132231,0.004132231,0,0.045454545,0,0,0,0,0.123966942,0.037190083,0.768595041,0.132231405,0.004132231,2
0.007968127,0,0.087649402,0.099601594,0.087649402,0.03187251,0.047808765,0.151394422,0,0.015936255,0,7.25,15.6875,0.677290837,0,0,0.007968127,0.003984064,0,0.043824701,0,0,0.003984064,0.007968127,0.12749004,0.039840637,0.346613546,0.143426295,0.003984064,1
0,0,0.029661017,0.046610169,0.131355932,0.012711864,0.033898305,0.254237288,0.004237288,0,0.004237288,11.60416667,19.66666667,0.730434783,0,0,0.012711864,0.004237288,0,0.025423729,0,0,0,0,0.101694915,0.029661017,0.588983051,0.131355932,0.004237288,2
0,0,0.079545455,0.090909091,0.068181818,0,0.045454545,0.272727273,0,0.022727273,0,8.55,17.6,0.806818182,0,0,0,0,0.011363636,0.022727273,0,0,0,0,0.090909091,0.045454545,0.477272727,0.159090909,0,2
0.003891051,0,0.054474708,0.081712062,0.140077821,0.007782101,0.031128405,0.217898833,0.023346304,0,0.003891051,7.246031746,12.23809524,0.77254902,0.003891051,0.011673152,0.007782101,0.003891051,0,0.062256809,0.003891051,0,0,0,0.116731518,0.019455253,0.455252918,0.175097276,0.003891051,2
0,0,0.106796117,0.106796117,0.087378641,0.029126214,0.019417476,0.145631068,0.009708738,0.019417476,0,5.571428571,14.71428571,0.796116505,0,0.009708738,0,0,0,0.087378641,0,0,0,0.009708738,0.116504854,0.048543689,0.45631068,0.194174757,0,2
0,0,0.077966102,0.06779661,0.138983051,0.016949153,0.061016949,0.189830508,0.016949153,0.003389831,0.016949153,8.392857143,14.04761905,0.61774744,0,0.013559322,0.003389831,0.006779661,0,0.033898305,0,0,0,0,0.115254237,0.047457627,0.420338983,0.166101695,0.006779661,2
0,0,0.107171636,0.098307816,0.111200645,0.037872683,0.030620467,0.119258662,0.010475423,0.010475423,0.010475423,6.499024559,24.33333333,0.55736371,0.001611604,0.009669621,0.004029009,0.001611604,0,0.029814666,0.000805802,0,0.000805802,0.012087027,0.107171636,0.035455278,0.45930701,0.112812248,0.002417405,1
0,0,0.015037594,0.090225564,0.120300752,0.007518797,0.045112782,0.210526316,0.022556391,0.015037594,0,7.480952381,19,0.736842105,0.007518797,0.022556391,0.022556391,0,0,0.067669173,0,0,0,0,0.157894737,0.015037594,0.458646617,0.15037594,0,2
0.018570102,0,0.104921077,0.103992572,0.113277623,0.067780873,0.015784587,0.129990715,0.005571031,0.009285051,0.011142061,6.276312508,13.2962963,0.531337699,0.00371402,0.00371402,0.00371402,0,0.00371402,0.017641597,0.002785515,0.00185701,0.00185701,0.030640669,0.072423398,0.031569174,0.439182916,0.111420613,0.011142061,1
0.005952381,0.001984127,0.089285714,0.104166667,0.104166667,0.046626984,0.021825397,0.174603175,0.011904762,0.012896825,0.009920635,6.924647887,14.1971831,0.553571429,0.003968254,0.004960317,0.00297619,0.000992063,0.000992063,0.020833333,0.001984127,0,0.006944444,0.015873016,0.111111111,0.045634921,0.408730159,0.115079365,0.004960317,1
0,0,0.052307692,0.086153846,0.110769231,0.012307692,0.058461538,0.28,0.030769231,0.003076923,0,7.980392157,19.11764706,0.544891641,0,0.009230769,0.003076923,0.006153846,0.003076923,0.076923077,0.003076923,0,0,0,0.187692308,0.009230769,0.390769231,0.12,0.006153846,2
0,0,0.072100313,0.094043887,0.103448276,0.028213166,0.068965517,0.188087774,0.009404389,0.006269592,0.015673981,8.356862745,18.76470588,0.579937304,0.006269592,0.006269592,0.003134796,0.009404389,0,0.047021944,0,0.003134796,0,0.009404389,0.137931034,0.043887147,0.351097179,0.210031348,0.009404389,2
0,0,0.058823529,0.102941176,0.102941176,0.029411765,0.014705882,0.169117647,0.029411765,0.007352941,0.007352941,5.946969697,12.36363636,0.75,0.014705882,0.014705882,0,0.007352941,0,0.022058824,0,0,0,0.014705882,0.117647059,0.044117647,0.382352941,0.154411765,0.014705882,1
0.003667482,0,0.069682152,0.085574572,0.113691932,0.041564792,0.037897311,0.163814181,0.011002445,0.004889976,0.007334963,7.009891599,19.95121951,0.527707809,0.001222494,0.007334963,0.003667482,0.001222494,0,0.053789731,0.001222494,0.001222494,0.002444988,0.008557457,0.150366748,0.036674817,0.4400978,0.129584352,0.001222494,2
0,0,0.016129032,0.051612903,0.106451613,0,0.038709677,0.251612903,0.019354839,0,0.006451613,9.034432234,23.84615385,0.566225166,0,0.012903226,0.006451613,0.003225806,0,0.061290323,0,0,0,0,0.158064516,0.009677419,0.677419355,0.183870968,0.003225806,2
0,0,0.103286385,0.075117371,0.122065728,0.009389671,0.042253521,0.234741784,0.014084507,0.014084507,0,5.899305556,17.75,0.704225352,0,0.009389671,0,0.004694836,0,0.042253521,0,0,0,0.004694836,0.20657277,0.042253521,0.422535211,0.183098592,0.009389671,2
0,0,0.055432373,0.073170732,0.159645233,0.017738359,0.055432373,0.283813747,0.017738359,0.006651885,0,8.6875,16.10714286,0.625560538,0,0.015521064,0.006651885,0,0,0.066518847,0,0,0,0.015521064,0.172949002,0.033259424,0.4345898,0.184035477,0,2
0,0,0.055555556,0.138888889,0.157407407,0.018518519,0.009259259,0.083333333,0.064814815,0.018518519,0,7.21875,13.5,0.740740741,0,0.027777778,0.009259259,0,0,0.027777778,0,0,0,0,0.111111111,0.018518519,0.472222222,0.148148148,0,2
0.032608696,0.002038043,0.163043478,0.088994565,0.09986413,0.074048913,0.014266304,0.120244565,0.004755435,0.002717391,0.004076087,6.261733033,12.16528926,0.450340136,0.000679348,0.003396739,0,0.008831522,0.004076087,0.036684783,0.000679348,0.002717391,0.00951087,0.016983696,0.080842391,0.051630435,0.434782609,0.122282609,0.032608696,1
0,0,0.058103976,0.076452599,0.116207951,0.01529052,0.03058104,0.152905199,0.009174312,0.009174312,0.003058104,7.456666667,16.35,0.717041801,0,0.006116208,0.012232416,0,0,0.006116208,0,0,0,0.003058104,0.143730887,0.021406728,0.544342508,0.140672783,0,2
0,0,0.074074074,0.092592593,0.107407407,0.018518519,0.059259259,0.140740741,0.02962963,0.014814815,0,8.050595238,16.875,0.59469697,0,0.014814815,0,0,0,0.044444444,0,0,0.003703704,0,0.122222222,0.018518519,0.488888889,0.166666667,0,2
0,0,0.050228311,0.077625571,0.173515982,0.02739726,0.059360731,0.228310502,0.050228311,0.00456621,0.00913242,8.270833333,27.375,0.755868545,0,0.01826484,0,0.00456621,0,0.073059361,0,0,0,0,0.146118721,0.03196347,0.392694064,0.210045662,0.00456621,2
0,0,0.047619048,0.095238095,0.133333333,0.038095238,0.057142857,0.238095238,0.019047619,0.014285714,0.019047619,9.034615385,16.15384615,0.730769231,0,0.004761905,0.004761905,0,0,0.080952381,0,0,0,0,0.161904762,0.023809524,0.4,0.223809524,0,2
0,0,0.055248619,0.082872928,0.143646409,0.041436464,0.041436464,0.256906077,0.016574586,0.016574586,0.005524862,8.48245614,19.05263158,0.634078212,0.005524862,0.005524862,0.002762431,0,0,0.052486188,0,0,0,0.002762431,0.099447514,0.019337017,0.400552486,0.162983425,0,2
0.004901961,0,0.093137255,0.058823529,0.117647059,0.024509804,0.024509804,0.191176471,0.004901961,0.019607843,0.024509804,8.329487179,15.69230769,0.719211823,0,0.004901961,0.004901961,0,0,0.083333333,0,0,0,0.004901961,0.12254902,0.029411765,0.441176471,0.132352941,0.009803922,2
0.014373717,0.002053388,0.098562628,0.078028747,0.141683778,0.024640657,0.036960986,0.211498973,0.006160164,0.008213552,0.004106776,8.437192118,16.79310345,0.560574949,0,0.004106776,0.004106776,0.002053388,0.002053388,0.073921971,0.002053388,0,0.002053388,0.002053388,0.1724846,0.026694045,0.353182752,0.219712526,0.006160164,2
0,0,0.04950495,0.069306931,0.188118812,0.04950495,0.00990099,0.158415842,0.00990099,0,0.00990099,8.694444444,16.83333333,0.734693878,0,0.00990099,0.03960396,0,0,0.04950495,0,0,0.00990099,0.01980198,0.108910891,0.02970297,0.465346535,0.099009901,0,2
0,0,0.093959732,0.100671141,0.134228188,0.013422819,0.053691275,0.194630872,0.013422819,0.006711409,0.006711409,7.195833333,12.41666667,0.718120805,0,0.006711409,0.006711409,0,0,0,0,0,0.006711409,0,0.154362416,0.033557047,0.422818792,0.127516779,0.006711409,2
